age,gender,financial_risk_assessment,yearly_income,product_category,debt_comfort_level,online_purchase_frequency
32,1,1,41415,3,9,7
24,2,10,85724,4,8,1
46,1,5,57219,3,5,2
29,1,3,38993,4,5,2
31,2,9,41114,4,5,1
32,3,3,82107,4,8,1
34,1,9,85732,3,10,1
44,1,3,40390,1,3,6
44,1,6,52249,1,5,8
42,1,1,44378,4,2,2
44,2,3,21738,3,3,5
31,3,3,42955,1,7,7
31,2,4,24952,2,1,1
28,2,4,66168,4,8,6
32,2,8,17380,1,1,10
38,2,2,61148,2,9,3
24,1,10,75296,2,8,6
29,3,2,34783,2,2,4
24,2,6,69674,4,8,10
40,3,5,25259,1,8,2
28,1,2,34678,2,3,7
33,3,6,37543,3,2,8
21,1,10,28972,2,10,4
46,2,9,13892,2,4,8
41,3,6,23293,3,2,8
42,3,9,78849,3,4,3
45,3,10,32148,2,8,5
22,2,9,21067,2,8,4
25,3,7,37056,1,5,6
50,3,2,36864,4,4,8
48,3,4,37870,1,3,3
26,1,5,41960,2,10,6
41,1,6,92464,4,1,3
26,3,1,60105,2,7,9
24,2,5,24243,2,8,6
27,3,9,27619,3,2,1
31,2,2,40711,3,10,6
20,3,10,46006,4,5,6
33,2,8,13530,2,9,5
43,2,2,43435,1,2,5
38,2,3,89761,3,8,7
33,3,4,64958,2,4,5
22,1,4,63718,1,10,9
22,3,2,45223,1,6,9
41,3,3,61078,1,8,5
28,3,9,28207,3,6,4
50,3,10,27925,3,8,3
20,3,10,43886,2,6,2
43,3,1,58613,3,2,7
29,2,3,55829,1,5,1
37,3,10,43180,1,5,8
41,3,7,73517,4,7,9
24,1,2,38960,2,3,10
43,3,8,54664,2,4,9
31,3,4,75480,1,7,4
43,3,7,82687,3,5,7
34,3,5,74299,1,5,8
37,1,7,97402,3,3,3
25,1,7,27937,2,4,8
38,1,1,10531,4,9,4
48,3,2,34087,2,10,7
50,3,1,95060,2,5,4
33,1,4,61290,1,10,4
27,2,10,61320,1,3,1
33,2,10,37533,2,7,1
35,1,3,25871,3,4,6
49,3,4,55562,1,2,1
23,1,4,24064,1,5,4
44,3,1,23194,3,10,6
35,3,4,47588,1,9,5
28,3,2,95654,3,7,2
21,1,1,80131,1,5,10
29,2,9,54334,2,4,10
22,3,8,61177,2,9,6
47,2,3,88907,2,10,7
27,3,4,49753,2,6,10
24,2,3,96231,3,3,3
22,2,1,28722,1,6,8
37,3,7,86292,4,6,2
29,2,5,27888,4,4,3
39,2,9,60073,3,1,5
49,3,1,74681,3,3,7
33,1,2,37619,4,8,4
43,2,9,61331,4,9,8
44,3,5,33734,1,8,6
42,2,6,51845,4,10,3
25,1,6,10839,1,1,5
30,1,8,63958,1,9,7
46,2,2,39421,4,7,10
20,2,3,60029,2,7,2
23,1,3,35304,1,2,1
44,1,8,70839,2,1,5
21,1,7,72899,2,9,3
35,2,9,50424,1,9,10
27,2,4,16229,4,10,8
22,2,5,72903,3,2,1
44,3,9,15023,1,1,3
40,1,9,73551,3,6,9
47,1,1,70616,3,1,7
50,3,10,75026,2,4,3
37,1,8,22103,2,1,3
24,3,5,70221,2,6,1
23,1,6,83018,3,8,10
31,1,6,85625,2,3,2
27,3,7,95134,4,10,2
44,1,9,26284,3,10,8
50,2,4,69839,1,9,7
44,1,5,93662,4,7,10
24,2,1,52325,4,3,8
30,3,6,79720,4,5,2
44,3,2,98261,4,5,3
43,1,9,84825,4,5,10
34,2,1,27697,2,6,7
37,2,10,34082,2,4,1
38,2,6,71581,3,10,1
27,3,6,74078,3,6,9
46,2,1,97595,2,4,8
20,2,2,25192,2,4,1
28,3,1,29048,4,1,1
22,2,4,99584,4,3,8
38,3,7,77221,3,5,8
36,3,5,74315,2,2,3
49,1,5,87318,3,6,10
48,2,2,43934,3,8,5
20,3,4,43038,3,6,4
22,3,4,86525,1,3,10
35,3,9,77414,4,4,10
32,3,8,78811,3,4,9
35,1,9,23334,2,6,10
49,2,2,39822,1,1,9
44,1,6,33098,3,4,2
47,3,2,56684,4,10,10
27,1,10,50465,2,2,9
23,3,10,77901,2,9,2
42,2,9,61665,3,9,4
46,3,1,72812,2,8,3
48,1,1,16549,4,9,2
36,3,3,54048,3,3,3
42,2,2,38889,3,8,6
46,3,1,28014,4,1,4
43,2,9,68076,4,6,2
28,1,10,73329,3,9,5
36,3,8,54808,4,7,2
40,1,7,45259,1,1,6
39,1,5,91115,4,4,7
29,1,1,35581,3,2,8
29,2,6,75469,4,2,5
37,3,5,51135,4,1,3
33,2,7,96242,4,1,2
47,1,9,28199,2,6,4
32,2,9,15796,4,3,2
37,3,10,99686,2,5,7
23,2,8,35299,2,8,7
27,3,1,21450,2,4,7
22,2,9,17751,2,8,2
49,3,3,72823,2,8,9
21,3,10,45696,3,8,8
23,2,1,59718,2,6,3
49,3,4,51091,1,7,3
36,2,4,11489,2,1,10
50,1,1,38475,1,7,7
35,3,2,99696,4,9,4
36,1,5,72676,2,10,7
21,3,7,92542,2,6,2
35,1,6,92784,1,1,3
48,1,9,31906,1,7,2
44,3,4,78675,3,2,7
39,2,9,82551,1,7,6
40,1,10,60353,3,1,6
33,3,4,57955,3,1,2
48,3,1,75072,3,1,8
22,2,3,70601,1,4,1
40,2,7,88692,3,7,1
33,3,3,99582,3,6,5
25,2,5,54857,3,4,5
41,3,2,71062,3,1,10
21,1,7,14808,4,9,10
35,2,10,33080,2,7,2
25,1,2,94329,2,4,5
26,2,10,84566,3,10,6
45,3,8,45189,1,1,9
45,2,4,91334,1,2,2
25,1,10,34216,1,2,3
39,1,2,57790,4,7,1
22,1,3,72741,3,1,2
47,3,4,68852,2,5,7
34,1,4,39051,4,4,8
46,1,4,15202,3,5,4
24,1,4,48222,2,8,6
23,1,10,52681,3,8,3
21,2,9,18848,4,8,5
27,3,7,35265,3,1,9
43,2,9,46337,4,9,8
33,3,10,54501,2,1,3
37,2,8,81170,3,6,7
24,2,2,31563,3,3,9
45,2,1,69501,2,1,9
50,1,7,69270,3,4,7
34,2,1,45115,3,6,5
28,1,4,72310,4,7,1
49,1,3,29413,2,7,7
45,1,5,50441,3,5,7
26,2,8,96132,1,3,5
33,1,1,83394,1,7,4
46,3,9,75440,2,9,3
45,3,5,34039,4,4,4
38,3,2,91721,4,2,2
46,1,3,74269,1,5,10
35,2,2,31544,2,3,7
48,2,1,80164,1,1,9
32,3,1,28201,4,8,3
44,1,2,52043,2,8,4
21,2,4,33181,3,7,3
38,2,10,27838,3,10,2
21,2,2,34994,3,2,2
35,2,2,79299,3,9,2
24,2,9,96276,1,1,2
50,1,1,51543,4,1,7
22,2,9,91940,1,3,6
23,1,10,93564,3,10,7
46,3,1,28242,1,10,2
50,1,7,25730,3,2,1
20,2,5,66137,4,3,10
50,1,6,94421,3,10,8
36,1,9,29989,1,8,2
45,2,5,41892,3,7,6
41,3,5,69058,1,2,8
36,2,6,54511,3,10,5
29,1,9,31080,2,9,4
40,1,10,49534,3,1,7
46,1,4,48375,3,4,7
22,3,9,75069,3,3,6
39,3,10,31376,1,1,6
43,1,1,55456,4,7,3
49,3,7,95589,1,3,8
25,1,1,35918,2,7,4
23,2,9,17050,1,4,8
45,1,1,47030,1,7,7
50,3,6,95099,2,9,9
32,1,6,76050,3,1,9
20,1,6,93012,2,10,6
35,2,7,29405,4,7,3
36,2,2,38449,1,9,8
27,3,9,12133,3,8,1
42,3,2,14668,2,4,3
24,1,9,98847,2,10,4
43,2,1,73690,2,7,8
44,3,6,70412,1,6,7
34,3,3,70787,2,1,2
35,3,8,36551,3,7,4
20,1,5,46669,3,2,5
47,1,5,66922,4,5,4
39,2,5,10113,3,3,6
33,2,10,50771,3,4,5
35,2,8,37977,2,5,8
38,3,5,62755,3,6,4
42,2,2,86124,4,5,7
26,1,6,74625,3,10,6
36,2,10,22263,4,1,10
47,1,6,32685,1,6,4
35,1,4,21593,3,4,6
46,1,8,74594,1,9,8
21,1,9,99807,1,10,4
39,1,1,19190,4,8,8
24,2,9,81560,4,2,5
35,1,5,62407,3,5,9
27,1,7,59581,2,3,4
27,1,8,26477,1,5,5
32,1,9,55928,1,4,1
38,2,8,80417,3,3,10
46,3,9,67965,2,10,10
39,1,8,43673,3,2,2
22,2,9,49845,1,4,10
30,3,8,85754,2,9,10
23,3,6,72787,1,4,7
27,3,10,32616,3,7,9
25,1,2,42017,4,1,7
50,2,8,25709,4,8,4
35,2,8,17414,1,3,2
26,1,7,34538,2,6,5
26,2,8,58520,1,4,3
24,3,5,23894,4,8,4
50,3,6,33149,2,10,1
22,2,6,58697,4,4,4
31,3,8,34445,2,6,4
45,3,5,83200,1,9,1
34,2,1,31345,1,4,9
27,2,3,75804,2,3,9
29,1,3,50843,2,6,2
39,2,7,65833,4,7,8
40,2,3,70995,1,4,1
20,2,3,89499,4,8,4
20,3,7,24163,4,6,8
38,2,4,88805,4,5,6
47,1,9,40052,2,8,9
32,1,7,40500,3,6,1
23,1,3,31168,2,5,5
23,2,3,48597,1,7,3
45,2,9,64250,1,9,4
49,3,9,91637,1,7,5
42,3,4,66209,3,8,4
40,1,2,36938,3,1,2
28,1,1,75902,4,4,10
41,3,3,11621,3,5,7
46,1,5,62317,3,5,10
42,1,3,69331,4,7,10
26,3,1,96524,1,10,1
42,3,5,28961,4,7,3
41,1,4,39795,4,10,7
45,1,1,55429,3,9,10
40,1,1,41364,3,4,1
30,3,7,84873,2,8,6
47,3,3,73124,2,7,7
45,3,6,21102,3,1,6
38,2,4,31065,1,2,3
43,2,1,46173,2,4,1
49,3,3,44949,4,1,10
26,3,10,70308,1,1,9
31,2,9,91535,1,2,9
22,1,3,95170,2,3,10
43,2,8,79003,2,4,4
42,2,1,82698,3,7,8
34,2,4,18357,3,9,9
31,1,9,66412,2,4,7
21,1,3,87446,4,6,4
46,2,5,10365,1,5,7
41,3,7,99891,4,8,1
49,3,2,55610,1,1,4
27,1,10,76380,2,3,3
34,1,10,85560,1,5,5
49,3,8,27408,4,7,3
33,3,8,79186,1,5,3
21,3,5,70170,3,3,6
43,2,3,18663,1,4,2
44,2,8,94466,4,6,7
21,3,8,74965,1,8,2
42,1,2,65534,1,2,9
28,3,2,21735,4,2,5
32,3,7,24512,3,5,10
50,3,8,73027,2,10,7
27,3,10,56037,1,5,3
27,2,5,45722,4,9,10
44,3,4,76815,1,2,3
33,1,2,64161,1,5,2
46,1,7,56394,3,2,10
48,1,4,39200,4,8,1
35,1,9,68173,1,10,1
37,3,2,18675,2,7,10
36,2,10,30119,1,8,9
44,2,5,20902,4,1,6
34,1,2,35305,3,1,3
50,3,9,10339,2,7,7
24,1,10,14363,1,4,4
27,3,9,15993,4,1,9
29,2,6,47214,4,3,4
39,3,2,93165,1,1,3
23,1,2,12143,1,8,3
23,1,4,95048,3,10,5
37,1,6,92518,1,6,3
45,3,2,74132,3,4,3
46,2,2,89165,4,4,4
27,3,7,22205,3,7,10
20,2,2,15248,4,7,5
45,3,2,37493,4,9,8
29,3,8,88956,3,2,1
21,3,6,90162,4,2,9
20,2,8,84420,4,3,8
39,3,2,78868,1,5,3
25,2,3,16449,4,2,9
45,1,1,57918,4,5,2
45,3,6,73633,3,2,5
40,3,2,87237,1,1,7
48,2,1,57990,4,9,1
30,1,9,25314,2,3,4
47,3,2,76192,3,1,1
47,2,2,98304,3,3,10
44,3,10,62190,2,8,1
25,1,9,11581,2,7,8
45,1,8,64739,4,6,2
35,1,8,42061,1,6,7
37,1,5,50821,3,5,3
32,3,7,23367,1,5,9
24,1,7,51995,1,8,3
44,2,3,48365,1,6,10
26,2,2,45835,3,6,5
35,3,8,44083,1,5,9
34,2,5,77280,2,1,8
33,1,10,17513,4,3,7
38,2,10,54339,3,5,10
50,3,2,96698,4,8,10
36,2,9,97591,4,5,8
23,3,2,60936,4,7,3
39,1,7,40702,4,4,9
38,3,2,48578,2,9,5
32,1,7,24995,2,4,8
24,1,6,62238,4,8,5
45,3,9,14312,3,3,8
24,3,1,88624,2,6,5
22,3,3,67741,2,7,7
22,2,9,48356,4,4,9
38,1,1,94833,4,3,6
39,3,3,32350,4,4,7
47,2,4,17388,2,4,9
35,2,5,15137,4,2,4
20,2,5,65838,4,1,8
42,1,5,20564,1,9,3
32,1,2,40556,2,7,5
35,3,4,54141,4,2,2
42,3,4,78086,3,2,3
45,1,7,21753,2,1,1
39,1,3,45190,4,6,7
49,2,3,57599,3,8,3
29,2,5,11154,4,7,2
39,2,4,54952,1,4,7
44,2,7,80029,2,4,1
26,2,3,66510,1,8,4
37,1,10,71215,3,1,10
36,3,6,47701,2,6,4
45,3,8,37968,2,7,5
37,3,2,16891,1,5,9
41,2,10,38167,2,2,7
45,1,3,82600,1,8,5
37,3,2,17691,4,6,10
36,2,6,92115,1,9,5
25,3,6,72610,2,4,1
20,1,8,65975,3,5,1
37,1,7,24991,3,5,6
44,2,3,61810,4,5,5
38,1,2,86384,2,10,4
30,1,2,37454,3,10,8
36,2,6,84403,4,2,1
40,3,6,31155,2,10,2
36,1,8,62842,2,6,8
32,3,10,18923,2,1,5
45,3,2,70367,1,2,9
34,1,3,78887,2,5,2
20,3,2,39692,1,10,8
34,1,4,51815,1,2,6
37,2,6,81027,2,5,7
35,1,10,42436,3,6,1
30,1,2,54393,3,5,9
47,3,8,74803,4,10,1
48,3,2,12294,4,5,4
23,2,7,14060,1,8,10
27,1,9,13294,2,1,4
35,1,6,90246,2,7,2
39,2,8,90686,2,2,9
41,3,6,76093,1,9,9
29,1,6,81617,3,10,4
21,2,3,14371,4,8,7
23,1,7,12214,4,5,8
49,3,10,15885,4,4,9
40,2,2,66790,3,1,10
24,1,10,59559,3,6,8
26,2,7,98547,2,10,1
20,1,2,81899,2,9,7
46,3,7,81501,2,8,2
27,3,10,57303,3,4,7
39,2,7,78806,4,2,5
31,2,7,13177,1,9,8
47,1,9,30383,1,6,4
24,1,9,46091,3,9,2
37,2,8,99237,1,1,5
48,2,8,94406,4,4,3
24,3,7,68278,2,1,8
46,3,7,57350,3,9,8
41,2,8,45528,1,5,2
33,3,1,94455,1,3,4
48,1,6,46243,1,1,6
39,2,2,55120,1,10,7
23,1,1,64038,2,4,2
42,3,5,72275,2,4,2
37,2,7,19422,4,2,3
44,1,10,99020,4,7,5
27,2,1,49094,4,9,8
39,3,3,28684,3,2,10
22,1,3,11951,3,5,7
36,2,2,27370,3,4,6
50,3,4,18084,1,10,1
35,1,4,58933,3,7,8
50,3,3,44371,2,5,8
29,3,6,66209,2,1,8
28,1,8,67420,2,10,1
33,1,10,33551,1,1,10
43,3,10,44224,4,1,2
30,2,4,22464,1,4,7
47,1,10,58603,3,1,2
33,2,4,58548,4,2,1
29,1,4,85794,3,7,6
23,1,1,27441,4,2,3
28,2,1,96476,1,9,8
28,3,8,79113,1,5,4
28,2,3,61673,4,1,1
46,1,7,57673,3,2,8
34,1,5,17771,4,8,8
50,2,1,60772,4,9,9
20,1,6,39961,3,1,1
39,3,2,57735,3,2,4
27,3,1,15185,4,6,10
20,2,9,66522,3,3,4
48,2,6,35526,3,10,7
41,1,1,70113,3,2,4
30,1,1,30419,3,5,2
49,2,9,62341,2,1,9
30,2,4,32045,3,6,1
40,3,1,19684,2,8,5
40,3,6,54114,1,2,6
27,3,4,45929,3,2,7
21,3,9,23731,2,5,4
46,3,5,11259,2,6,6
29,2,5,28159,1,3,2
49,1,6,51009,3,7,3
43,1,3,39642,3,5,6
22,1,6,42050,3,9,9
38,1,7,79710,4,1,3
23,3,7,19093,3,8,8
28,1,6,40026,4,1,2
37,1,3,54600,4,7,5
41,1,10,72847,4,10,5
41,2,9,86725,4,4,4
47,1,7,37895,1,9,8
48,2,5,54184,3,9,4
39,3,10,62749,4,9,1
45,1,5,15568,3,5,4
38,3,4,35879,2,1,3
24,3,5,39627,1,8,1
44,3,6,34417,4,7,4
50,3,7,81334,4,5,5
33,2,1,11161,2,2,7
36,3,4,28530,4,1,1
37,1,3,19864,2,6,7
26,1,8,42896,4,7,2
28,3,4,98342,4,4,6
37,1,3,98232,1,8,3
49,3,5,91230,1,2,6
43,1,6,52194,2,10,6
26,3,5,31652,3,8,8
44,2,7,66142,2,8,3
39,1,4,31696,4,10,2
36,1,10,51265,2,5,8
48,3,9,43406,2,4,6
20,1,8,48703,3,1,2
40,1,3,91085,2,6,6
41,3,7,35447,2,5,8
20,2,10,35801,2,3,3
24,3,10,92382,1,9,9
39,3,1,66034,2,2,4
41,1,6,56354,3,9,4
38,2,5,35241,2,4,3
50,3,1,58023,4,8,9
41,1,8,64467,2,4,8
33,3,4,75801,4,3,8
45,1,8,68510,4,9,3
39,1,2,75849,3,7,10
39,2,5,52889,4,6,3
25,3,3,89749,4,1,1
45,2,3,76599,3,6,8
37,3,5,32704,1,9,2
49,2,4,10695,2,6,10
49,2,6,97911,1,9,4
49,1,2,34203,4,10,2
33,2,1,60927,2,5,2
33,2,8,22821,2,7,10
27,1,1,49707,4,5,8
40,1,8,67363,2,10,5
35,2,9,19802,2,2,9
47,3,8,92509,3,8,10
26,1,2,55843,1,3,10
27,2,1,33736,4,5,7
48,3,3,65095,4,9,2
23,1,9,19573,4,4,7
38,2,10,58527,3,6,4
43,3,10,97664,4,3,6
26,2,3,78619,4,2,8
49,2,1,97897,1,7,5
38,3,10,29993,4,7,8
30,2,8,95333,4,4,4
36,2,8,92805,3,3,1
22,2,8,16448,1,6,4
44,1,1,61642,1,2,2
46,2,4,19883,4,5,2
48,1,6,50345,1,2,1
47,2,1,34534,3,8,7
22,3,6,94610,1,8,8
39,2,2,84035,4,1,5
45,1,3,24684,1,4,5
20,1,6,44330,4,1,7
33,1,2,47577,3,4,3
26,2,6,53784,3,10,9
28,2,9,11614,3,2,10
46,2,10,71630,1,2,3
37,3,6,31935,1,8,9
46,2,1,59594,2,1,6
45,3,8,29400,3,3,3
36,2,1,13062,3,10,10
47,2,7,87151,1,2,8
39,2,3,78403,3,10,3
39,1,4,26952,4,7,6
39,3,5,31786,1,8,7
47,3,4,20618,4,1,3
35,2,2,93216,4,8,9
37,2,5,13671,1,4,1
21,1,6,47535,4,1,8
44,3,4,12979,2,3,3
38,1,7,55968,3,4,5
28,2,8,94437,4,5,5
34,3,10,60389,2,1,7
41,1,4,38576,2,4,2
43,3,7,65975,2,8,9
25,1,9,98212,1,10,7
45,1,8,35568,1,6,3
31,3,10,17119,2,1,3
31,3,1,46292,2,8,7
43,3,10,10414,4,1,3
38,1,6,68317,4,9,6
41,2,9,86709,3,5,5
35,1,6,64948,4,4,3
43,1,6,99002,1,1,10
32,3,5,57182,2,1,8
20,1,7,62345,1,3,4
30,2,9,18771,3,9,6
46,1,4,71736,4,5,2
32,1,7,13806,2,5,10
40,2,10,57994,4,8,5
26,3,8,26162,4,9,4
41,1,2,48436,4,8,3
48,1,10,93350,1,6,10
29,3,5,15055,3,6,8
25,2,4,47990,4,10,2
34,2,5,77971,1,7,2
44,2,1,93008,2,10,1
23,1,4,96580,1,4,8
38,2,5,67659,2,7,2
42,3,10,56134,2,6,10
41,3,6,86485,3,1,7
45,1,10,48169,4,5,5
29,3,4,69381,4,8,8
21,3,8,35337,2,4,4
20,3,3,76039,1,2,4
42,3,5,85687,4,5,8
23,3,9,48767,4,7,7
48,2,9,64028,2,8,9
36,2,3,72636,1,9,2
50,3,4,98784,3,1,4
27,1,8,65011,1,6,7
25,2,2,39371,3,2,5
30,2,3,35224,3,10,1
26,2,4,82536,1,9,9
36,3,5,37488,2,4,5
26,2,1,15875,4,1,8
26,1,1,87042,4,4,3
21,3,7,84026,2,7,1
37,2,10,82271,2,6,8
49,3,8,46249,1,7,10
50,3,3,75221,1,7,9
34,3,1,66798,3,7,9
26,3,8,72462,3,8,9
41,3,8,24539,3,7,5
36,2,9,98173,2,1,2
40,1,5,82898,2,9,7
29,2,7,33882,2,5,4
29,3,7,45540,3,3,5
39,2,9,60909,4,1,4
28,3,9,33977,2,1,7
43,3,10,68591,1,4,8
34,2,8,30287,1,5,7
23,2,2,67518,1,1,3
27,3,5,24689,4,2,3
35,1,3,35645,1,6,3
41,3,3,52989,3,6,1
33,3,7,49399,3,5,5
46,2,1,99223,3,5,1
50,2,2,71727,3,3,7
25,3,8,54201,1,7,7
25,1,7,89590,4,5,6
36,2,1,79023,3,2,4
47,1,3,58229,4,4,9
46,3,6,77611,3,5,5
22,2,5,19373,4,5,3
35,1,7,16718,1,1,5
24,3,3,43959,3,8,7
28,1,2,51623,1,4,4
21,2,4,41652,2,1,1
32,1,6,94865,4,6,7
44,3,8,12411,1,1,3
27,2,4,37457,1,5,9
35,3,9,57178,4,6,5
46,2,10,68145,1,1,2
39,3,6,22621,1,7,8
28,3,4,69147,4,8,10
50,1,1,65423,3,9,3
44,3,8,19156,1,10,5
33,3,3,41914,4,3,2
40,2,7,32853,3,5,8
44,3,2,66679,4,6,1
49,1,8,95756,2,3,2
20,3,9,86046,3,6,10
40,1,8,41033,3,5,8
36,1,1,59089,1,5,4
47,3,5,37254,3,9,5
49,2,1,24080,1,3,8
21,1,8,21381,3,7,3
49,1,2,90557,4,10,9
42,3,2,28221,3,6,5
27,2,2,68356,3,4,3
23,1,6,70832,1,1,7
49,3,10,48809,1,1,5
42,2,2,57204,4,8,1
27,1,6,29922,1,4,5
28,3,10,38875,3,9,10
34,3,6,61908,1,10,4
34,1,3,51028,4,10,6
27,3,2,42817,2,4,9
42,2,9,33310,4,10,9
40,2,6,34857,2,7,1
37,2,8,80334,1,2,5
40,2,4,29668,1,10,8
28,1,7,21485,1,8,8
33,1,4,71860,4,10,8
34,2,4,17173,1,3,8
34,3,5,57577,1,1,7
48,3,10,28712,1,4,6
45,2,7,40218,3,8,9
25,3,4,38226,2,8,6
25,2,3,40598,3,6,9
33,3,10,47604,4,9,6
22,2,10,27543,4,5,3
46,1,8,27103,1,6,8
35,2,2,37712,2,4,2
24,2,4,25703,3,8,8
46,3,3,71533,2,9,5
27,2,3,92197,3,9,5
22,3,1,50018,1,2,7
41,3,6,29036,2,5,6
34,1,9,88151,4,9,8
44,1,4,86519,4,6,8
25,1,2,39022,3,1,7
45,1,2,74126,2,7,2
41,3,9,52145,3,2,7
33,1,4,38904,1,5,6
37,3,3,39941,4,8,5
39,1,1,76378,1,1,3
45,3,5,41149,1,2,7
26,3,2,72574,3,6,7
40,1,4,12273,4,8,10
31,2,5,53725,1,6,6
32,3,5,87827,4,1,4
37,2,7,60948,3,3,10
45,2,6,59638,3,6,5
47,1,3,89862,1,10,4
30,1,5,12744,1,2,8
36,2,6,24089,3,6,1
41,1,10,45053,4,3,10
35,3,7,34565,1,2,1
29,2,1,50195,4,10,8
32,3,2,60246,4,2,4
50,2,6,93015,3,2,8
45,1,9,15886,1,7,2
31,1,10,86882,3,9,5
42,1,8,57312,4,3,3
29,3,3,57224,4,4,8
46,3,6,60472,1,9,10
29,2,4,52871,4,2,8
22,1,7,92531,1,1,1
33,3,10,64209,4,2,9
26,1,2,56082,4,9,1
35,1,4,32178,4,7,9
41,3,3,87009,4,7,5
47,3,6,89665,2,2,9
21,3,7,42116,3,6,8
46,1,10,66835,3,9,4
39,3,5,23770,3,6,5
25,3,1,26747,4,10,10
27,3,7,20667,1,2,8
39,3,2,63106,1,7,4
50,2,8,63908,2,2,3
42,3,9,62778,4,10,4
41,3,8,31529,1,9,5
28,2,9,96757,4,9,10
43,2,4,40796,1,9,2
42,3,2,80208,2,9,4
35,3,3,85933,4,4,2
38,3,9,83540,1,1,3
31,2,9,24286,3,3,3
25,3,5,78674,4,1,3
22,3,4,79822,3,1,8
27,3,1,26372,2,8,1
40,3,9,68800,4,3,9
35,2,2,82805,2,6,2
26,1,10,60205,4,10,7
25,2,1,62474,4,10,10
47,1,9,92502,3,1,6
30,2,3,11515,4,5,1
46,2,3,35515,3,6,3
34,1,3,57607,4,5,7
40,1,2,23468,1,10,1
44,1,8,15695,3,8,9
23,3,6,99540,1,10,8
38,2,2,44802,2,3,3
24,3,9,52253,1,2,9
40,3,7,76346,4,6,2
41,2,2,44064,2,9,1
26,1,7,66418,1,9,8
28,3,6,24472,4,2,6
38,2,10,57571,1,7,7
20,3,6,57184,2,6,7
48,2,10,31003,2,8,6
49,3,4,31758,3,3,4
39,1,4,28803,4,7,7
43,2,7,74843,4,1,6
31,2,2,84630,4,4,9
47,2,8,98538,1,7,4
31,1,7,49929,3,3,7
29,1,7,76606,2,10,3
33,1,7,84094,1,2,3
20,3,7,30231,4,10,4
33,2,1,70556,3,5,1
46,1,2,47558,4,7,2
33,3,8,90903,4,5,5
45,3,7,74886,4,5,9
30,2,1,75846,1,3,1
42,3,5,53593,2,6,1
25,1,9,15088,3,4,7
33,1,1,48864,4,7,2
43,3,6,91106,3,10,3
34,1,6,32553,3,5,4
23,2,3,99421,1,5,3
22,3,4,88418,3,10,2
43,3,1,75254,3,1,8
26,1,7,59466,2,10,4
43,3,2,33671,2,5,3
42,1,2,38127,2,3,3
40,2,8,88618,3,10,1
24,2,8,16428,2,3,4
24,2,7,26291,4,1,2
42,2,6,70115,2,8,7
29,3,10,43026,2,7,4
38,3,7,71684,2,5,6
26,2,10,37106,2,7,1
50,3,6,17760,3,4,10
46,3,9,54666,3,6,5
24,3,3,91033,2,1,8
50,2,2,97791,2,5,8
48,2,8,95931,3,1,2
24,2,10,31018,3,10,5
33,1,2,54856,1,10,3
21,2,6,49246,4,7,10
42,1,7,62572,3,2,7
37,3,1,65024,3,4,7
26,1,4,49992,3,3,10
39,1,4,66081,3,3,9
40,1,1,26774,3,7,1
46,1,2,16212,2,3,6
34,2,10,38398,2,10,1
38,3,6,80211,2,1,7
35,1,1,59486,4,2,4
20,1,5,33108,1,1,5
49,3,2,16388,4,1,7
47,3,5,86087,1,8,10
39,2,5,50123,1,6,1
50,1,2,88109,3,3,3
39,1,1,87596,4,10,10
28,1,10,76300,2,1,9
41,1,10,32443,3,5,1
33,3,8,58498,2,1,6
27,1,4,96107,1,6,9
20,3,2,99198,4,7,1
39,2,6,15440,4,7,2
30,1,6,83191,4,6,5
36,1,10,99555,1,8,3
32,1,2,73503,1,6,9
27,3,9,74373,1,1,10
30,2,6,66685,4,2,6
37,3,2,97982,3,5,1
41,1,3,96790,1,4,9
34,3,7,88004,3,7,4
21,1,7,29781,2,10,5
25,1,5,31083,1,6,4
48,3,5,19415,2,1,3
49,1,1,15516,3,3,8
28,2,8,75272,1,1,9
24,1,5,39647,1,4,3
45,1,1,70540,4,1,2
35,3,7,29784,4,10,7
42,1,3,65992,1,7,10
47,2,5,14669,4,7,7
48,3,1,48003,4,6,9
26,2,9,11341,1,4,3
46,1,1,67653,4,2,4
21,3,4,84098,1,4,10
49,2,10,67191,4,2,6
41,3,2,78728,3,10,1
34,3,9,40490,2,7,2
33,1,5,68693,4,5,10
35,2,9,82440,4,6,1
37,2,6,44868,4,8,2
31,3,8,78577,4,3,5
22,3,2,67682,3,5,1
20,3,1,91588,2,2,9
34,3,10,45465,2,6,2
37,2,5,52773,2,7,8
35,1,2,92041,1,8,8
37,1,8,99059,1,7,8
42,3,9,67871,4,9,7
49,3,2,81531,2,7,3
44,3,7,52875,3,3,8
23,2,9,19032,2,7,7
43,3,10,23844,1,1,7
20,1,6,31907,1,4,10
40,1,5,76642,3,4,4
26,2,7,46651,1,6,9
29,1,5,77691,3,10,3
32,3,3,22279,4,7,4
22,2,4,30913,3,8,1
37,3,10,35349,1,4,2
47,1,5,81851,3,8,1
26,1,3,34519,2,6,5
27,3,2,90837,1,8,8
43,1,1,83685,1,7,3
39,3,4,34307,1,1,1
31,1,4,32919,4,9,4
29,2,8,55454,3,2,3
25,3,5,32491,1,8,2
43,1,9,87304,2,1,1
36,3,4,38647,4,2,9
25,2,1,53221,3,3,2
40,3,5,52572,1,6,5
48,1,9,76758,4,5,8
44,2,1,14881,4,8,7
27,3,2,38241,2,2,9
